time,position,velocity,acceleration,kinetic_energy
14.9,3.937325,-0.4714999999999997,-0.09809999999994796,0.022231224999999973
15.0,3.890175,-0.4813099999999946,-0.09810000000007568,0.02316593160999948
15.1,3.842044,-0.49112000000000217,-0.09809999999999075,0.024119885440000214
15.2,3.792932,-0.5009300000000012,-0.09809999999999021,0.025093086490000124
15.3,3.742839,-0.5107400000000002,-0.09809999999999135,0.02608553476000002
15.4,3.691765,-0.5205499999999993,-0.09809999999993853,0.027097230249999927
15.5,3.63971,-0.5303599999999933,-0.09810000000008456,0.02812817295999929
15.6,3.5866740000000004,-0.5401700000000017,-0.09809999999999135,0.029178362890000187
15.7,3.5326570000000004,-0.5499800000000008,-0.09809999999999021,0.030247800040000092
15.8,3.4776590000000005,-0.5597899999999998,-0.09810000000003459,0.031336484409999976
15.9,3.4216800000000007,-0.5696000000000032,-0.09809999999988632,0.032444416000000365
16.0,3.3647200000000006,-0.579409999999992,-0.09810000000019957,0.03357159480999907
16.1,3.3067790000000006,-0.5892200000000117,-0.09809999999977752,0.03471802084000138
16.2,3.2478570000000007,-0.5990299999999896,-0.09809999999998736,0.03588369408999876
16.3,3.187954000000001,-0.6088399999999885,-0.09810000000025507,0.037068614559998596
16.400000000000002,3.1270700000000007,-0.6186500000000138,-0.09809999999976754,0.03827278225000171
16.5,3.0652050000000006,-0.6284599999999907,-0.09810000000021732,0.03949619715999883
16.6,3.0023590000000007,-0.6382700000000121,-0.09809999999975978,0.040738859290001546
16.7,2.938532000000001,-0.6480799999999883,-0.09810000000003176,0.04200076863999849
16.8,2.873724000000001,-0.6578899999999916,-0.09810000000022732,0.043281925209998906
16.900000000000002,2.8079350000000014,-0.6677000000000142,-0.09809999999974976,0.04458232900000189
17.0,2.7411650000000014,-0.6775099999999893,-0.09810000000023507,0.04590198000999855
17.1,2.673414000000001,-0.6873200000000126,-0.09809999999974311,0.047240878240001734
17.2,2.6046820000000017,-0.697129999999987,-0.09810000000003176,0.048599023689998196
17.3,2.534969000000002,-0.7069399999999904,-0.09810000000024509,0.04997641635999864
17.400000000000002,2.4642750000000015,-0.7167500000000147,-0.098099999999732,0.0513730562500021
17.5,2.392600000000002,-0.726559999999988,-0.09810000000025176,0.05278894335999826
17.6,2.3199440000000022,-0.736370000000013,-0.09809999999976976,0.054224077690001905
17.7,2.2463070000000025,-0.7461799999999901,-0.09809999999998736,0.05567845923999853
17.8,2.1716890000000024,-0.755989999999989,-0.09810000000026285,0.057152088009998325
17.900000000000002,2.0960900000000025,-0.765800000000015,-0.09809999999971537,0.0586449640000023
18.0,2.0195100000000026,-0.7756099999999867,-0.09810000000029172,0.06015708720999794
18.1,1.9419490000000028,-0.7854200000000157,-0.09809999999970759,0.06168845764000246
18.2,1.8634070000000027,-0.7952299999999866,-0.09810000000000957,0.06323907528999786
18.3,1.7838840000000031,-0.8050399999999875,-0.0981000000002795,0.064808940159998
18.4,1.7033800000000032,-0.8148500000000155,-0.09809999999971981,0.06639805225000253
18.5,1.6218950000000034,-0.8246599999999875,-0.09810000000028728,0.06800641155999794
18.6,1.5394290000000035,-0.834470000000016,-0.09809999999971313,0.06963401809000268
18.7,1.4559820000000037,-0.8442799999999875,-0.09809999999998736,0.07128087183999789
18.8,1.3715540000000035,-0.8540899999999862,-0.09810000000031949,0.07294697280999765
