time,position,velocity,acceleration
2.770000000000000284e+01,3.146990600000005855e+00,5.739400000000072222e-02,-9.810000000000741738e-02
2.780000000000000071e+01,3.152730000000005806e+00,4.758399999999984170e-02,-9.809999999997717768e-02
2.790000000000000213e+01,3.157488400000005857e+00,3.777400000000233349e-02,-9.810000000000050624e-02
2.800000000000000000e+01,3.161265800000006010e+00,2.796400000000214339e-02,-9.810000000003145371e-02
2.810000000000000142e+01,3.164062200000006264e+00,1.815399999999885855e-02,-9.809999999998759990e-02
2.820000000000000284e+01,3.165877600000006176e+00,8.344000000000307768e-03,-9.809999999999004239e-02
2.830000000000000071e+01,3.166712000000006189e+00,-1.465999999998836290e-03,-9.809999999999456655e-02
2.840000000000000213e+01,3.166565400000006303e+00,-1.127599999999808443e-02,-9.810000000002748466e-02
2.850000000000000000e+01,3.165437800000006519e+00,-2.108600000000097202e-02,-9.809999999998704479e-02
2.860000000000000142e+01,3.163329200000006391e+00,-3.089599999999981597e-02,-9.810000000000503040e-02
2.870000000000000284e+01,3.160239600000006366e+00,-4.070600000000011015e-02,-9.809999999997265352e-02
2.880000000000000071e+01,3.156169000000006442e+00,-5.051599999999751428e-02,-9.810000000001194154e-02
2.890000000000000213e+01,3.151117400000006619e+00,-6.032599999999849888e-02,-9.810000000001005416e-02
2.900000000000000000e+01,3.145084800000006897e+00,-7.013599999999964307e-02,-9.809999999998708642e-02
2.910000000000000142e+01,3.138071200000006833e+00,-7.994599999999849049e-02,-9.810000000002248866e-02
2.920000000000000284e+01,3.130076600000006870e+00,-8.975600000000052980e-02,-9.809999999995516751e-02
2.930000000000000071e+01,3.121101000000007009e+00,-9.956599999999618533e-02,-9.810000000007383647e-02
2.940000000000000213e+01,3.111144400000007249e+00,-1.093760000000033594e-01,-9.809999999994822861e-02
2.950000000000000000e+01,3.100206800000007146e+00,-1.191859999999983211e-01,-9.809999999998708642e-02
2.960000000000000142e+01,3.088288200000007144e+00,-1.289959999999971685e-01,-9.810000000003997467e-02
2.970000000000000284e+01,3.075388600000007244e+00,-1.388060000000009564e-01,-9.809999999993768149e-02
2.980000000000000071e+01,3.061508000000007446e+00,-1.486159999999948633e-01,-9.810000000009132248e-02
2.990000000000000213e+01,3.046646400000007748e+00,-1.584260000000037860e-01,-9.809999999993074260e-02
3.000000000000000000e+01,3.030803800000007708e+00,-1.682359999999969991e-01,-9.809999999998708642e-02
3.010000000000000142e+01,3.013980200000007770e+00,-1.780459999999958465e-01,-9.810000000005718312e-02
3.020000000000000284e+01,2.996175600000007933e+00,-1.878560000000013552e-01,-9.809999999996488196e-02
3.030000000000000071e+01,2.977390000000008197e+00,-1.976659999999979822e-01,-9.810000000006412202e-02
3.040000000000000213e+01,2.957623400000008118e+00,-2.074760000000041849e-01,-9.809999999991353414e-02
3.050000000000000000e+01,2.936875800000008141e+00,-2.172859999999956770e-01,-9.809999999998708642e-02
3.060000000000000142e+01,2.915147200000008265e+00,-2.270959999999945245e-01,-9.810000000011907806e-02
3.070000000000000284e+01,2.892437600000008491e+00,-2.369060000000062227e-01,-9.809999999990298702e-02
3.080000000000000071e+01,2.868747000000008374e+00,-2.467159999999966602e-01,-9.810000000008188559e-02
3.090000000000000213e+01,2.844075400000008358e+00,-2.565260000000046392e-01,-9.809999999989577057e-02
3.100000000000000000e+01,2.818422800000008444e+00,-2.663359999999943550e-01,-9.809999999998680886e-02
3.110000000000000142e+01,2.791789200000008631e+00,-2.761459999999931747e-01,-9.810000000013684163e-02
3.120000000000000284e+01,2.764174600000008919e+00,-2.859560000000066493e-01,-9.809999999988522346e-02
3.130000000000000071e+01,2.735579000000008865e+00,-2.957659999999953104e-01,-9.810000000009909404e-02
3.140000000000000213e+01,2.706002400000008912e+00,-3.055760000000050103e-01,-9.809999999987856212e-02
3.150000000000000000e+01,2.675444800000009060e+00,-3.153859999999930053e-01,-9.810000000003177290e-02
3.160000000000000142e+01,2.643906200000009310e+00,-3.251959999999963213e-01,-9.810000000010964116e-02
3.170000000000000284e+01,2.611386600000009217e+00,-3.350060000000070759e-01,-9.809999999986801500e-02
3.180000000000000071e+01,2.577886000000009226e+00,-3.448159999999940162e-01,-9.810000000011630250e-02
3.190000000000000213e+01,2.543404400000009336e+00,-3.546260000000054369e-01,-9.809999999990576258e-02
3.200000000000000000e+01,2.507941800000009547e+00,-3.644359999999961519e-01,-9.809999999998680886e-02
3.210000000000000142e+01,2.471498200000009415e+00,-3.742459999999949716e-01,-9.809999999998736397e-02
3.220000000000000284e+01,2.434073600000009385e+00,-3.840559999999938467e-01,-9.810000000027355171e-02
3.230000000000000426e+01,2.395668000000009457e+00,-3.938660000000206440e-01,-9.809999999970758777e-02
3.239999999999999858e+01,2.356281400000009629e+00,-4.036759999999915416e-01,-9.810000000003121778e-02
3.250000000000000000e+01,2.315913800000009903e+00,-4.134859999999948021e-01,-9.809999999998736397e-02
3.260000000000000142e+01,2.274565200000009835e+00,-4.232959999999936773e-01,-9.809999999998680886e-02
3.270000000000000284e+01,2.232235600000009867e+00,-4.331059999999924970e-01,-9.810000000030907885e-02
3.280000000000000426e+01,2.188925000000010002e+00,-4.429160000000228470e-01,-9.809999999971646956e-02
3.289999999999999858e+01,2.144633400000010237e+00,-4.527259999999946327e-01,-9.809999999998736397e-02
3.300000000000000000e+01,2.099360800000010130e+00,-4.625359999999935079e-01,-9.809999999998680886e-02
3.310000000000000142e+01,2.053107200000010124e+00,-4.723459999999923276e-01,-9.809999999998736397e-02
3.320000000000000284e+01,2.005872600000010220e+00,-4.821559999999912027e-01,-9.810000000036570023e-02
3.330000000000000426e+01,1.957657000000010417e+00,-4.919660000000272149e-01,-9.809999999963764372e-02
3.339999999999999858e+01,1.908460400000010493e+00,-5.017759999999911180e-01,-9.810000000000956843e-02
3.350000000000000000e+01,1.858282800000010671e+00,-5.115859999999922136e-01,-9.809999999998625375e-02
3.360000000000000142e+01,1.807124200000010728e+00,-5.213959999999909778e-01,-9.810000000000956843e-02
3.370000000000000284e+01,1.754984600000010886e+00,-5.312059999999920734e-01,-9.810000000037846779e-02
3.380000000000000426e+01,1.701864000000010924e+00,-5.410160000000293623e-01,-9.809999999962432105e-02
3.389999999999999858e+01,1.647762400000011063e+00,-5.508259999999919332e-01,-9.809999999998736397e-02
3.400000000000000000e+01,1.592679800000011081e+00,-5.606359999999908084e-01,-9.809999999998736397e-02
3.410000000000000142e+01,1.536616200000011201e+00,-5.704459999999896835e-01,-9.810000000000956843e-02
3.420000000000000284e+01,1.479571600000011422e+00,-5.802559999999907792e-01,-9.810000000041288470e-02
3.430000000000000426e+01,1.421546000000011523e+00,-5.900660000000315097e-01,-9.809999999958990413e-02
3.439999999999999858e+01,1.362539400000011725e+00,-5.998759999999906389e-01,-9.809999999998736397e-02
3.450000000000000000e+01,1.302551800000011806e+00,-6.096859999999895141e-01,-9.810000000000956843e-02
3.460000000000000142e+01,1.241583200000011988e+00,-6.194959999999906097e-01,-9.809999999998625375e-02
3.470000000000000284e+01,1.179633600000012050e+00,-6.293059999999893739e-01,-9.810000000047061630e-02
3.480000000000000426e+01,1.116703000000012214e+00,-6.391160000000358776e-01,-9.809999999953328276e-02
3.489999999999999858e+01,1.052791400000012256e+00,-6.489259999999893447e-01,-9.809999999999846620e-02
3.500000000000000000e+01,9.878988000000124003e-01,-6.587359999999893301e-01,-9.809999999999735598e-02
3.510000000000000142e+01,9.220252000000125348e-01,-6.685459999999892045e-01,-9.809999999999846620e-02
3.520000000000000284e+01,8.551706000000126595e-01,-6.783559999999891899e-01,-9.810000000048282875e-02
3.530000000000000426e+01,7.873350000000127746e-01,-6.881660000000369148e-01,-9.809999999950996807e-02
3.539999999999999858e+01,7.185184000000129911e-01,-6.979759999999880504e-01,-9.809999999999735598e-02
3.550000000000000000e+01,6.487208000000131980e-01,-7.077859999999879248e-01,-9.809999999999846620e-02
3.560000000000000142e+01,5.779422000000133952e-01,-7.175959999999879102e-01,-9.809999999999846620e-02
3.570000000000000284e+01,5.061826000000135828e-01,-7.274059999999878956e-01,-9.810000000052834790e-02
3.580000000000000426e+01,4.334420000000137607e-01,-7.372160000000401725e-01,-9.809999999946888982e-02
3.589999999999999858e+01,3.597204000000139290e-01,-7.470259999999872003e-01,-9.809999999999846620e-02
3.600000000000000000e+01,2.850178000000141432e-01,-7.568359999999871857e-01,-9.809999999999846620e-02
3.610000000000000142e+01,2.093342000000143477e-01,-7.666459999999871711e-01,-9.809999999999513554e-02
3.620000000000000284e+01,1.326696000000145426e-01,-7.764559999999868234e-01,2.262159999998208715e+00
3.630000000000000426e+01,5.502400000001475555e-02,-5.502400000001788083e-01,1.169442800000151728e+01
3.639999999999999858e+01,0.000000000000000000e+00,6.192027999999895060e-01,-9.809999999999624576e-02
3.650000000000000000e+01,6.192027999999983462e-02,6.093927999999897427e-01,-9.809999999999735598e-02
3.660000000000000142e+01,1.228595599999996735e-01,5.995827999999898683e-01,-9.809999999999513554e-02
3.670000000000000284e+01,1.828178399999995096e-01,5.897727999999902160e-01,-9.809999999959354011e-02
3.680000000000000426e+01,2.417951199999993639e-01,5.799628000000314199e-01,-9.810000000041035895e-02
3.689999999999999858e+01,2.997913999999992085e-01,5.701527999999902452e-01,-9.809999999999291509e-02
3.700000000000000000e+01,3.568066799999990435e-01,5.603427999999908149e-01,-9.809999999999735598e-02
3.710000000000000142e+01,4.128409599999989243e-01,5.505327999999909405e-01,-9.809999999999846620e-02
3.720000000000000284e+01,4.678942399999987956e-01,5.407227999999909551e-01,-9.809999999962795703e-02
3.730000000000000426e+01,5.219665199999986571e-01,5.309128000000287173e-01,-9.810000000037594203e-02
3.739999999999999858e+01,5.750577999999985090e-01,5.211027999999909843e-01,-9.809999999999735598e-02
3.750000000000000000e+01,6.271680799999983513e-01,5.112927999999911099e-01,-9.809999999998736397e-02
3.760000000000000142e+01,6.782973599999981840e-01,5.014827999999922348e-01,-9.809999999999846620e-02
3.770000000000000284e+01,7.284456399999981180e-01,4.916727999999922494e-01,-9.809999999966292905e-02
3.780000000000000426e+01,7.776129199999980424e-01,4.818628000000265144e-01,-9.810000000034041490e-02
3.789999999999999858e+01,8.257991999999979571e-01,4.720527999999923341e-01,-9.809999999999791109e-02
3.800000000000000000e+01,8.730044799999978622e-01,4.622427999999924042e-01,-9.809999999999846620e-02
3.810000000000000142e+01,9.192287599999977576e-01,4.524327999999924188e-01,-9.809999999998680886e-02
3.820000000000000284e+01,9.644720399999976435e-01,4.426227999999935991e-01,-9.809999999999846620e-02
3.830000000000000426e+01,1.008734319999997631e+00,4.328127999999936137e-01,-9.809999999971566464e-02
3.840000000000000568e+01,1.052015599999997608e+00,4.230028000000226052e-01,-9.810000000028767930e-02
3.850000000000000000e+01,1.094315879999997465e+00,4.131927999999936985e-01,-9.810000000000901332e-02
3.860000000000000142e+01,1.135635159999997423e+00,4.033827999999926583e-01,-9.809999999998736397e-02
3.870000000000000284e+01,1.175973439999997261e+00,3.935727999999937832e-01,-9.810000000000901332e-02
3.880000000000000426e+01,1.215330719999997200e+00,3.837627999999927431e-01,-9.809999999972843221e-02
3.890000000000000568e+01,1.253706999999997018e+00,3.739528000000204577e-01,-9.810000000025270728e-02
3.900000000000000000e+01,1.291102279999996938e+00,3.641427999999950482e-01,-9.810000000000956843e-02
3.910000000000000142e+01,1.327516559999996959e+00,3.543327999999939526e-01,-9.809999999998680886e-02
3.920000000000000284e+01,1.362949839999996859e+00,3.445227999999951329e-01,-9.810000000000956843e-02
3.930000000000000426e+01,1.397402119999996861e+00,3.347127999999940373e-01,-9.809999999976284912e-02
3.940000000000000568e+01,1.430873399999996742e+00,3.249028000000183103e-01,-9.810000000024049482e-02
3.950000000000000000e+01,1.463363679999996725e+00,3.150927999999941220e-01,-9.809999999998680886e-02
3.960000000000000142e+01,1.494872959999996587e+00,3.052827999999953024e-01,-9.810000000000956843e-02
3.970000000000000284e+01,1.525401239999996550e+00,2.954727999999942067e-01,-9.809999999998680886e-02
3.980000000000000426e+01,1.554948519999996392e+00,2.856627999999953871e-01,-9.809999999982058072e-02
3.990000000000000568e+01,1.583514799999996336e+00,2.758528000000138869e-01,-9.810000000018276323e-02
4.000000000000000000e+01,1.611100079999996160e+00,2.660427999999954718e-01,-9.810000000000956843e-02
4.010000000000000142e+01,1.637704359999996084e+00,2.562327999999943762e-01,-9.809999999998680886e-02
4.020000000000000284e+01,1.663327639999995888e+00,2.464227999999955565e-01,-9.809999999998708642e-02
4.030000000000000426e+01,1.687969919999995794e+00,2.366127999999967091e-01,-9.809999999985527519e-02
4.040000000000000568e+01,1.711631199999995800e+00,2.268028000000117395e-01,-9.810000000014806876e-02
4.050000000000000000e+01,1.734311479999995687e+00,2.169927999999967938e-01,-9.810000000000929088e-02
4.060000000000000142e+01,1.756010759999995674e+00,2.071827999999957259e-01,-9.809999999998708642e-02
4.070000000000000284e+01,1.776729039999995541e+00,1.973727999999968785e-01,-9.810000000000929088e-02
4.080000000000000426e+01,1.796466319999995509e+00,1.875627999999958107e-01,-9.809999999986776520e-02
4.090000000000000568e+01,1.815222599999995357e+00,1.777528000000095920e-01,-9.810000000013557875e-02
4.100000000000000000e+01,1.832997879999995305e+00,1.679427999999958954e-01,-9.809999999998708642e-02
4.110000000000000142e+01,1.849792159999995134e+00,1.581327999999970479e-01,-9.810000000000929088e-02
4.120000000000000284e+01,1.865605439999995063e+00,1.483227999999959801e-01,-9.809999999998708642e-02
4.130000000000000426e+01,1.880437719999994872e+00,1.385127999999971327e-01,-9.809999999992466413e-02
4.140000000000000568e+01,1.894288999999994783e+00,1.287028000000052241e-01,-9.810000000007867982e-02
4.150000000000000000e+01,1.907159279999994572e+00,1.188927999999972174e-01,-9.809999999998708642e-02
4.160000000000000142e+01,1.919048559999994463e+00,1.090827999999983700e-01,-9.810000000000929088e-02
4.170000000000000284e+01,1.929956839999994456e+00,9.927279999999730209e-02,-9.809999999998708642e-02
4.180000000000000426e+01,1.939884119999994327e+00,8.946279999999845467e-02,-9.809999999995963615e-02
4.190000000000000568e+01,1.948830399999994301e+00,7.965280000000304894e-02,-9.810000000004370779e-02
4.200000000000000000e+01,1.956795679999994153e+00,6.984279999999853938e-02,-9.810000000000922149e-02
4.210000000000000142e+01,1.963779959999994107e+00,6.003279999999747846e-02,-9.809999999998708642e-02
4.220000000000000284e+01,1.969783239999993940e+00,5.022279999999863104e-02,-9.810000000000929088e-02
4.230000000000000426e+01,1.974805519999993875e+00,4.041279999999756317e-02,-9.809999999997229270e-02
4.240000000000000568e+01,1.978846799999993689e+00,3.060280000000089110e-02,-9.810000000003100962e-02
4.250000000000000000e+01,1.981907079999993604e+00,2.079279999999765136e-02,-9.809999999998708642e-02
4.260000000000000142e+01,1.983986359999993399e+00,1.098279999999880394e-02,-9.809999999998708642e-02
4.270000000000000284e+01,1.985084639999993295e+00,1.172799999999957167e-03,-9.810000000000926312e-02
4.280000000000000426e+01,1.985201919999993292e+00,-8.637200000001109615e-03,-9.810000000000715370e-02
4.290000000000000568e+01,1.984338199999993169e+00,-1.844720000000126675e-02,-9.809999999999617637e-02
4.300000000000000000e+01,1.982493479999993147e+00,-2.825720000000102317e-02,-9.809999999998708642e-02
4.310000000000000142e+01,1.979667759999993004e+00,-3.806719999999987059e-02,-9.810000000000929088e-02
4.320000000000000284e+01,1.975861039999992963e+00,-4.787720000000093845e-02,-9.809999999998708642e-02
4.330000000000000426e+01,1.971073319999992801e+00,-5.768719999999978587e-02,-9.810000000006413590e-02
4.340000000000000568e+01,1.965304599999992741e+00,-6.749720000000564157e-02,-9.809999999993920805e-02
4.350000000000000000e+01,1.958554879999992560e+00,-7.730719999999970116e-02,-9.810000000000929088e-02
4.360000000000000142e+01,1.950824159999992480e+00,-8.711720000000076902e-02,-9.809999999998708642e-02
4.370000000000000284e+01,1.942112439999992279e+00,-9.692719999999961644e-02,-9.809999999998708642e-02
4.380000000000000426e+01,1.932419719999992180e+00,-1.067371999999984639e-01,-9.810000000009896914e-02
4.390000000000000568e+01,1.921745999999992183e+00,-1.165472000000078029e-01,-9.809999999990423603e-02
4.400000000000000000e+01,1.910091279999992064e+00,-1.263571999999983653e-01,-9.810000000000929088e-02
4.410000000000000142e+01,1.897455559999992047e+00,-1.361671999999994331e-01,-9.809999999998708642e-02
4.420000000000000284e+01,1.883838839999991910e+00,-1.459771999999982806e-01,-9.810000000000929088e-02
4.430000000000000426e+01,1.869241119999991874e+00,-1.557871999999993484e-01,-9.810000000011173671e-02
4.440000000000000568e+01,1.853662399999991717e+00,-1.655972000000099642e-01,-9.809999999989160724e-02
4.450000000000000000e+01,1.837102679999991661e+00,-1.754071999999992637e-01,-9.809999999998708642e-02
4.460000000000000142e+01,1.819561959999991485e+00,-1.852171999999981111e-01,-9.810000000000929088e-02
4.470000000000000284e+01,1.801040239999991410e+00,-1.950271999999991790e-01,-9.809999999998708642e-02
4.480000000000000426e+01,1.781537519999991215e+00,-2.048371999999980264e-01,-9.810000000016891319e-02
4.490000000000000568e+01,1.761053799999991121e+00,-2.146472000000143598e-01,-9.809999999983443075e-02
4.500000000000000000e+01,1.739589079999990906e+00,-2.244571999999979417e-01,-9.809999999998708642e-02
4.510000000000000142e+01,1.717143359999990793e+00,-2.342671999999967891e-01,-9.810000000000929088e-02
4.520000000000000284e+01,1.693716639999990781e+00,-2.440771999999978570e-01,-9.809999999998708642e-02
4.530000000000000426e+01,1.669308919999990648e+00,-2.538871999999967044e-01,-9.810000000020360766e-02
4.540000000000000568e+01,1.643920199999990617e+00,-2.636972000000165073e-01,-9.809999999979973628e-02
4.550000000000000000e+01,1.617550479999990465e+00,-2.735071999999966197e-01,-9.810000000000901332e-02
4.560000000000000142e+01,1.590199759999990414e+00,-2.833171999999976598e-01,-9.809999999998736397e-02
4.570000000000000284e+01,1.561868039999990243e+00,-2.931271999999965350e-01,-9.810000000000901332e-02
4.580000000000000426e+01,1.532555319999990173e+00,-3.029371999999975751e-01,-9.810000000021637523e-02
4.590000000000000568e+01,1.502261599999989983e+00,-3.127472000000186547e-01,-9.809999999978696872e-02
4.600000000000000000e+01,1.470986879999989894e+00,-3.225571999999974904e-01,-9.809999999998736397e-02
4.610000000000000142e+01,1.438731159999989684e+00,-3.323671999999963655e-01,-9.810000000000901332e-02
4.620000000000000284e+01,1.405494439999989575e+00,-3.421771999999974057e-01,-9.809999999998736397e-02
4.630000000000000426e+01,1.371276719999989346e+00,-3.519871999999962808e-01,-9.810000000025079214e-02
4.640000000000000568e+01,1.336077999999989219e+00,-3.617972000000208022e-01,-9.809999999975255180e-02
4.650000000000000000e+01,1.299898279999989192e+00,-3.716071999999961961e-01,-9.809999999998680886e-02
4.660000000000000142e+01,1.262737559999989045e+00,-3.814171999999950158e-01,-9.810000000000956843e-02
4.670000000000000284e+01,1.224595839999989000e+00,-3.912271999999961114e-01,-9.809999999998680886e-02
4.680000000000000426e+01,1.185473119999988834e+00,-4.010371999999949311e-01,-9.810000000030852374e-02
4.690000000000000568e+01,1.145369399999988769e+00,-4.108472000000252256e-01,-9.809999999969482021e-02
4.700000000000000000e+01,1.104284679999988583e+00,-4.206571999999948464e-01,-9.810000000000956843e-02
4.710000000000000142e+01,1.062218959999988499e+00,-4.304671999999959420e-01,-9.809999999998680886e-02
4.720000000000000284e+01,1.019172239999988294e+00,-4.402771999999947616e-01,-9.809999999999846620e-02
4.730000000000000426e+01,9.751445199999881908e-01,-4.500871999999947470e-01,-9.810000000033183842e-02
4.740000000000000568e+01,9.301357999999880777e-01,-4.598972000000273730e-01,-9.809999999967150552e-02
4.750000000000000000e+01,8.841460799999879550e-01,-4.697071999999946623e-01,-9.809999999999791109e-02
4.760000000000000142e+01,8.371753599999878226e-01,-4.795171999999945922e-01,-9.809999999998736397e-02
4.770000000000000284e+01,7.892236399999876806e-01,-4.893271999999934674e-01,-9.809999999999791109e-02
4.780000000000000426e+01,7.402909199999876400e-01,-4.991371999999933973e-01,-9.810000000036736556e-02
4.790000000000000568e+01,6.903771999999875897e-01,-5.089472000000295759e-01,-9.809999999963653350e-02
4.800000000000000000e+01,6.394824799999875298e-01,-5.187571999999933681e-01,-9.809999999999735598e-02
4.810000000000000142e+01,5.876067599999874602e-01,-5.285671999999932424e-01,-9.809999999999846620e-02
4.820000000000000284e+01,5.347500399999873810e-01,-5.383771999999932278e-01,-9.809999999999846620e-02
4.830000000000000426e+01,4.809123199999872922e-01,-5.481871999999932132e-01,-9.810000000039623136e-02
4.840000000000000568e+01,4.260935999999871937e-01,-5.579972000000322785e-01,-9.809999999960100636e-02
4.850000000000000000e+01,3.702938799999871411e-01,-5.678071999999925179e-01,-9.809999999999846620e-02
4.860000000000000142e+01,3.135131599999870788e-01,-5.776171999999925033e-01,-9.809999999999513554e-02
4.870000000000000284e+01,2.557514399999870069e-01,-5.874271999999921556e-01,-9.809999999999846620e-02
4.880000000000000426e+01,1.970087199999869532e-01,-5.972371999999921410e-01,-9.810000000043397894e-02
4.890000000000000568e+01,1.372849999999868897e-01,-6.070472000000349810e-01,-9.809999999956547923e-02
4.900000000000000000e+01,7.658027999998684443e-02,-6.168571999999916677e-01,4.679116000001191544e+00
4.910000000000000142e+01,1.489455999998679642e-02,-1.489455999998658409e-01,6.404693599998501519e+00
4.920000000000000284e+01,0.000000000000000000e+00,4.915237599999934259e-01,-9.809999999999680087e-02
4.930000000000000426e+01,4.915237600000003926e-02,4.817137599999936071e-01,-9.809999999966848017e-02
4.940000000000000568e+01,9.732375200000008275e-02,4.719037600000273169e-01,-9.810000000033208822e-02
4.950000000000000000e+01,1.445141280000001305e-01,4.620937599999939693e-01,-9.809999999999846620e-02
4.960000000000000142e+01,1.907235040000001824e-01,4.522837599999939839e-01,-9.809999999999513554e-02
4.970000000000000284e+01,2.359518800000002248e-01,4.424737599999943316e-01,-9.809999999999846620e-02
4.980000000000000426e+01,2.801992560000002852e-01,4.326637599999943462e-01,-9.809999999970456241e-02
4.990000000000000568e+01,3.234656320000003360e-01,4.228537600000244479e-01,-9.810000000029323042e-02
5.000000000000000000e+01,3.657510080000003772e-01,4.130437599999949860e-01,-9.809999999999791109e-02
5.010000000000000142e+01,4.070553840000004642e-01,4.032337599999950561e-01,-9.809999999999846620e-02
5.020000000000000284e+01,4.473787600000005416e-01,3.934237599999950707e-01,-9.809999999999791109e-02
5.030000000000000426e+01,4.867211360000006093e-01,3.836137599999951409e-01,-9.809999999973398332e-02
5.040000000000000568e+01,5.250825120000006674e-01,3.738037600000223004e-01,-9.810000000026380951e-02
5.050000000000000000e+01,5.624628880000007713e-01,3.639937599999957807e-01,-9.809999999999846620e-02
5.060000000000000142e+01,5.988622640000008657e-01,3.541837599999957953e-01,-9.809999999999791109e-02
5.070000000000000284e+01,6.342806400000009504e-01,3.443737599999958654e-01,-9.809999999999846620e-02
5.080000000000000426e+01,6.687180160000010254e-01,3.345637599999958800e-01,-9.809999999977395135e-02
5.090000000000000568e+01,7.021743920000010908e-01,3.247537600000190428e-01,-9.810000000022939259e-02
5.100000000000000000e+01,7.346497680000011465e-01,3.149437599999959647e-01,-9.809999999999791109e-02
5.110000000000000142e+01,7.661441440000011927e-01,3.051337599999960348e-01,-9.809999999999846620e-02
5.120000000000000284e+01,7.966575200000012291e-01,2.953237599999960494e-01,-9.809999999999791109e-02
5.130000000000000426e+01,8.261898960000012559e-01,2.855137599999961195e-01,-9.809999999980947849e-02
5.140000000000000568e+01,8.547412720000012731e-01,2.757037600000157296e-01,-9.810000000018276323e-02
5.150000000000000000e+01,8.823116480000012807e-01,2.658937599999973145e-01,-9.809999999999846620e-02
5.160000000000000142e+01,9.089010240000013896e-01,2.560837599999973291e-01,-9.809999999999791109e-02
5.170000000000000284e+01,9.345094000000014889e-01,2.462737599999973992e-01,-9.809999999999818865e-02
5.180000000000000426e+01,9.591367760000015785e-01,2.364637599999974416e-01,-9.809999999985527519e-02
5.190000000000000568e+01,9.827831520000016585e-01,2.266537600000124719e-01,-9.810000000014806876e-02
5.200000000000000000e+01,1.005448528000001618e+00,2.168437599999975263e-01,-9.809999999998708642e-02
5.210000000000000142e+01,1.027132904000001679e+00,2.070337599999986788e-01,-9.810000000000929088e-02
5.220000000000000284e+01,1.047836280000001841e+00,1.972237599999976110e-01,-9.809999999998708642e-02
5.230000000000000426e+01,1.067558656000001882e+00,1.874137599999987636e-01,-9.809999999988996966e-02
5.240000000000000568e+01,1.086300032000002025e+00,1.776037600000103245e-01,-9.810000000011337429e-02
5.250000000000000000e+01,1.104060408000002047e+00,1.677937599999988483e-01,-9.810000000000929088e-02
5.260000000000000142e+01,1.120839784000002171e+00,1.579837599999977804e-01,-9.809999999998708642e-02
5.270000000000000284e+01,1.136638160000002173e+00,1.481737599999989330e-01,-9.810000000000929088e-02
5.280000000000000426e+01,1.151455536000002278e+00,1.383637599999978651e-01,-9.809999999990273722e-02
5.290000000000000568e+01,1.165291912000002261e+00,1.285537600000081493e-01,-9.810000000010060672e-02
5.300000000000000000e+01,1.178147288000002346e+00,1.187437599999979498e-01,-9.809999999998708642e-02
5.310000000000000142e+01,1.190021664000002311e+00,1.089337599999991024e-01,-9.810000000000929088e-02
5.320000000000000284e+01,1.200915040000002376e+00,9.912375999999803455e-02,-9.809999999998694764e-02
5.330000000000000426e+01,1.210827416000002321e+00,8.931375999999920101e-02,-9.809999999993757047e-02
5.340000000000000568e+01,1.219758792000002368e+00,7.950376000000600185e-02,-9.810000000006577348e-02
5.350000000000000000e+01,1.227709168000002515e+00,6.969375999999928573e-02,-9.809999999998715581e-02
5.360000000000000142e+01,1.234678544000002542e+00,5.988376000000043137e-02,-9.810000000000929088e-02
5.370000000000000284e+01,1.240666920000002671e+00,5.007375999999936350e-02,-9.809999999998701703e-02
5.380000000000000426e+01,1.245674296000002679e+00,4.026376000000052302e-02,-9.809999999999463594e-02
5.390000000000000568e+01,1.249700672000002788e+00,3.045376000000161662e-02,-9.810000000000873577e-02
5.400000000000000000e+01,1.252746048000002776e+00,2.064376000000060427e-02,-9.810000000000926312e-02
5.410000000000000142e+01,1.254810424000002866e+00,1.083375999999953813e-02,-9.809999999998705866e-02
5.420000000000000284e+01,1.255893800000002836e+00,1.023760000000691799e-03,-9.810000000000929088e-02
5.430000000000000426e+01,1.255996176000002906e+00,-8.786240000000375416e-03,-9.810000000000726472e-02
5.440000000000000568e+01,1.255117552000002856e+00,-1.859624000000054470e-02,-9.809999999997386089e-02
5.450000000000000000e+01,1.253257928000002908e+00,-2.840623999999807026e-02,-9.810000000000929088e-02
5.460000000000000142e+01,1.250417304000003060e+00,-3.821623999999913812e-02,-9.809999999998708642e-02
5.470000000000000284e+01,1.246595680000003092e+00,-4.802623999999798554e-02,-9.810000000000929088e-02
5.480000000000000426e+01,1.241793056000003226e+00,-5.783623999999905341e-02,-9.810000000004207021e-02
5.490000000000000568e+01,1.236009432000003239e+00,-6.764624000000270254e-02,-9.809999999996127373e-02
5.500000000000000000e+01,1.229244808000003353e+00,-7.745623999999896869e-02,-9.809999999998708642e-02
5.510000000000000142e+01,1.221499184000003346e+00,-8.726623999999781611e-02,-9.810000000000929088e-02
5.520000000000000284e+01,1.212772560000003441e+00,-9.707623999999888398e-02,-9.809999999998708642e-02
5.530000000000000426e+01,1.203064936000003415e+00,-1.068862399999977314e-01,-9.810000000009910792e-02
5.540000000000000568e+01,1.192376312000003491e+00,-1.166962400000070843e-01,-9.809999999990409725e-02
5.550000000000000000e+01,1.180706688000003446e+00,-1.265062399999976328e-01,-9.809999999998708642e-02
5.560000000000000142e+01,1.168056064000003502e+00,-1.363162399999964802e-01,-9.810000000000929088e-02
5.570000000000000284e+01,1.154424440000003660e+00,-1.461262399999975481e-01,-9.809999999998708642e-02
5.580000000000000426e+01,1.139811816000003697e+00,-1.559362399999963955e-01,-9.810000000013394117e-02
